urn,path,author,title,suggested_genre,confidence,recommended_genre,notes
tlg0057.tlg059.1st1K-grc1,tlg0057/tlg059/tlg0057.tlg059.1st1K-grc1.xml,Galen,De differentiis pulsuum,prose-philosophy,high,prose-philosophy,
tlg0057.tlg060.1st1K-grc1,tlg0057/tlg060/tlg0057.tlg060.1st1K-grc1.xml,Galen,De dignoscendis pulsibus,prose-philosophy,high,prose-philosophy,
tlg0057.tlg061.1st1K-grc1,tlg0057/tlg061/tlg0057.tlg061.1st1K-grc1.xml,Galen,De causis pulsuum,prose-philosophy,high,prose-philosophy,
tlg0057.tlg062.1st1K-grc1,tlg0057/tlg062/tlg0057.tlg062.1st1K-grc1.xml,Galen,De praesagitione ex pulsibus,prose-philosophy,high,prose-philosophy,
tlg0057.tlg063.1st1K-grc1,tlg0057/tlg063/tlg0057.tlg063.1st1K-grc1.xml,Galen,Synopsis librorum suorum de pulsibus,prose-philosophy,high,prose-philosophy,
tlg0057.tlg064.1st1K-grc1,tlg0057/tlg064/tlg0057.tlg064.1st1K-grc1.xml,Galen,De crisibus,prose-philosophy,high,prose-philosophy,
tlg0057.tlg065.1st1K-grc1,tlg0057/tlg065/tlg0057.tlg065.1st1K-grc1.xml,Galen,De diebus decretoriis,prose-philosophy,high,prose-philosophy,
tlg0057.tlg066.1st1K-grc1,tlg0057/tlg066/tlg0057.tlg066.1st1K-grc1.xml,Galen,De methodo medendi,prose-philosophy,high,prose-philosophy,
tlg0057.tlg067.1st1K-grc1,tlg0057/tlg067/tlg0057.tlg067.1st1K-grc1.xml,Galen,Ad Glauconem de methodo medendi,prose-philosophy,high,prose-philosophy,
tlg0057.tlg068.1st1K-grc1,tlg0057/tlg068/tlg0057.tlg068.1st1K-grc1.xml,Galen,De venae sectione adversus Erasistratum,prose-philosophy,high,prose-philosophy,
tlg0057.tlg069.1st1K-grc1,tlg0057/tlg069/tlg0057.tlg069.1st1K-grc1.xml,Galen,De venae sectione adversus Erasistrateos Romae degentes,prose-philosophy,high,prose-philosophy,
tlg0057.tlg070.1st1K-grc1,tlg0057/tlg070/tlg0057.tlg070.1st1K-grc1.xml,Galen,De curandi ratione per venae sectionem,prose-philosophy,high,prose-philosophy,
tlg0057.tlg071.1st1K-grc1,tlg0057/tlg071/tlg0057.tlg071.1st1K-grc1.xml,Galen,"De hirudinibus, revulsione, cucurbitula, incisione et scarificatione",prose-philosophy,high,prose-philosophy,
tlg0057.tlg072.1st1K-grc1,tlg0057/tlg072/tlg0057.tlg072.1st1K-grc1.xml,Galen,De purgantium medicamentorum facultate,prose-philosophy,high,prose-philosophy,
tlg0057.tlg073.1st1K-grc1,tlg0057/tlg073/tlg0057.tlg073.1st1K-grc1.xml,Galen,Quos quibus catharticis medicamentis et quando purgare oporteat,prose-philosophy,high,prose-philosophy,
tlg0057.tlg073.1st1K-grc2,tlg0057/tlg073/tlg0057.tlg073.1st1K-grc2.xml,Galen,Quos quibus catharticis medicamentis et quando purgare oporteat,prose-philosophy,high,prose-philosophy,
tlg0057.tlg074.1st1K-grc1,tlg0057/tlg074/tlg0057.tlg074.1st1K-grc1.xml,Galen,Pro puero epileptico consilium,prose-philosophy,high,prose-philosophy,
tlg0057.tlg075.1st1K-grc1,tlg0057/tlg075/tlg0057.tlg075.1st1K-grc1.xml,Galen,De simplicium medicamentorum temperamentis ac facultatibus I-VI,prose-philosophy,high,prose-philosophy,
tlg0057.tlg076.1st1K-grc1,tlg0057/tlg076/tlg0057.tlg076.1st1K-grc1.xml,Galen,De compositione medicamentorum secundum locos libri X,prose-philosophy,high,prose-philosophy,
tlg0057.tlg077.1st1K-grc1,tlg0057/tlg077/tlg0057.tlg077.1st1K-grc1.xml,Galen,De compositione medicamentorum per genera,prose-philosophy,medium,prose-philosophy,
tlg0057.tlg078.1st1K-grc1,tlg0057/tlg078/tlg0057.tlg078.1st1K-grc1.xml,Galen,De antidotis,prose-philosophy,medium,prose-philosophy,
tlg0057.tlg079.1st1K-grc1,tlg0057/tlg079/tlg0057.tlg079.1st1K-grc1.xml,Galen,De theriaca ad Pisonem,prose-philosophy,high,prose-philosophy,
tlg0057.tlg081.1st1K-grc1,tlg0057/tlg081/tlg0057.tlg081.1st1K-grc1.xml,Galen,Institutio logica,prose-philosophy,high,prose-philosophy,
tlg0057.tlg082.1st1K-grc1,tlg0057/tlg082/tlg0057.tlg082.1st1K-grc1.xml,Galen,De sophismatis seu captionibus penes dictionem,prose-philosophy,high,prose-philosophy,
tlg0057.tlg083.1st1K-grc1,tlg0057/tlg083/tlg0057.tlg083.1st1K-grc1.xml,Galen,De praenotione ad Epigenem,prose-philosophy,high,prose-philosophy,
tlg0057.tlg084.1st1K-grc1,tlg0057/tlg084/tlg0057.tlg084.1st1K-grc1.xml,Galen,De substantia facultatum naturalium fragmentum,prose-philosophy,high,prose-philosophy,
tlg0057.tlg085.1st1K-grc1,tlg0057/tlg085/tlg0057.tlg085.1st1K-grc1.xml,Galen,In Hippocratis De natura hominis,prose-philosophy,high,prose-philosophy,
tlg0057.tlg086.1st1K-grc1,tlg0057/tlg086/tlg0057.tlg086.1st1K-grc1.xml,Galen,In Hippocratis vel Polybi Opus de Salubri Victus Ratione Privatorum Commentarius,prose-philosophy,high,prose-philosophy,
tlg0057.tlg087.1st1K-grc1,tlg0057/tlg087/tlg0057.tlg087.1st1K-grc1.xml,Galen,In Hippocratis De victu acutorum,prose-philosophy,high,prose-philosophy,
tlg0057.tlg089.1st1K-grc1,tlg0057/tlg089/tlg0057.tlg089.1st1K-grc1.xml,Galen,In Hippocratis Epidemiarum I,prose-philosophy,high,prose-philosophy,
tlg0057.tlg092.1st1K-grc1,tlg0057/tlg092/tlg0057.tlg092.1st1K-grc1.xml,Galen,In Hippocratis Aphorismos Commentarii VII,prose-philosophy,high,prose-philosophy,
tlg0057.tlg093.1st1K-grc1,tlg0057/tlg093/tlg0057.tlg093.1st1K-grc1.xml,Galen,Adversus Lycum,prose-philosophy,high,prose-philosophy,
tlg0057.tlg094.1st1K-grc1,tlg0057/tlg094/tlg0057.tlg094.1st1K-grc1.xml,Galen,Adversus ea quae Juliano in Hippocratis Aphorismos enuntiata sunt,prose-philosophy,high,prose-philosophy,
tlg0057.tlg095.1st1K-grc1,tlg0057/tlg095/tlg0057.tlg095.1st1K-grc1.xml,Galen,In Hippocratis De articulis,prose-philosophy,high,prose-philosophy,
tlg0057.tlg096.1st1K-grc1,tlg0057/tlg096/tlg0057.tlg096.1st1K-grc1.xml,Galen,De Humero iis Modis Prolapso quos Hippocrates non Vidit,prose-philosophy,high,prose-philosophy,
tlg0057.tlg099.1st1K-grc1,tlg0057/tlg099/tlg0057.tlg099.1st1K-grc1.xml,Galen,In Hippocratis Prognosticum,prose-philosophy,high,prose-philosophy,
tlg0057.tlg100.1st1K-grc1,tlg0057/tlg100/tlg0057.tlg100.1st1K-grc1.xml,Galen,In Hippocratis De fracturis,prose-philosophy,high,prose-philosophy,
tlg0057.tlg101.1st1K-grc1,tlg0057/tlg101/tlg0057.tlg101.1st1K-grc1.xml,Galen,In Hippocratis De officina medici,prose-philosophy,high,prose-philosophy,
tlg0057.tlg102.1st1K-grc1,tlg0057/tlg102/tlg0057.tlg102.1st1K-grc1.xml,Galen,De musculorum dissectione ad tirones,prose-philosophy,high,prose-philosophy,
tlg0057.tlg103.1st1K-grc1,tlg0057/tlg103/tlg0057.tlg103.1st1K-grc1.xml,Galen,De consuetudinibus,prose-philosophy,high,prose-philosophy,
tlg0057.tlg107.1st1K-grc1,tlg0057/tlg107/tlg0057.tlg107.1st1K-grc1.xml,Galen,De experientia medica,prose-philosophy,high,prose-philosophy,
tlg0057.tlg114.1st1K-grc1,tlg0057/tlg114/tlg0057.tlg114.1st1K-grc1.xml,Galen,De causis respirationis,prose-philosophy,high,prose-philosophy,
tlg0059.tlg037.1st1K-grc1,tlg0059/tlg037/tlg0059.tlg037.1st1K-grc1.xml,Plato,Definitiones,prose-dialogue,high,prose-dialogue,
tlg0061.tlg001.1st1K-grc1,tlg0061/tlg001/tlg0061.tlg001.1st1K-grc1.xml,Pseudo-Lucian,Asinus,prose-dialogue,high,prose-dialogue,
tlg0061.tlg002.1st1K-grc1,tlg0061/tlg002/tlg0061.tlg002.1st1K-grc1.xml,Pseudo-Lucian,Amores,verse-elegiac,medium,verse-elegiac,
tlg0061.tlg003.1st1K-grc1,tlg0061/tlg003/tlg0061.tlg003.1st1K-grc1.xml,Pseudo-Lucian,Demosthenis encomium,prose-oratory,medium,prose-oratory,
tlg0061.tlg004.1st1K-grc1,tlg0061/tlg004/tlg0061.tlg004.1st1K-grc1.xml,Pseudo-Lucian,Halcyon,prose-dialogue,medium,prose-dialogue,
tlg0061.tlg005.1st1K-grc1,tlg0061/tlg005/tlg0061.tlg005.1st1K-grc1.xml,Pseudo-Lucian,Ocypus,attic-comedy,high,attic-comedy,
tlg0061.tlg006.1st1K-grc1,tlg0061/tlg006/tlg0061.tlg006.1st1K-grc1.xml,Pseudo-Lucian,Cynicus,prose-dialogue,medium,prose-dialogue,
tlg0061.tlg007.1st1K-grc1,tlg0061/tlg007/tlg0061.tlg007.1st1K-grc1.xml,Pseudo-Lucian,Philopatris,prose-dialogue,medium,prose-dialogue,
tlg0061.tlg008.1st1K-grc1,tlg0061/tlg008/tlg0061.tlg008.1st1K-grc1.xml,Pseudo-Lucian,Charidemus,prose-dialogue,medium,prose-dialogue,
tlg0064.tlg001.1st1K-grc1,tlg0064/tlg001/tlg0064.tlg001.1st1K-grc1.xml,Hanno,Periplus Hannonis,prose-geography,high,prose-geography,
tlg0065.tlg001.1st1K-grc1,tlg0065/tlg001/tlg0065.tlg001.1st1K-grc1.xml,Scylax of Caryanda,Periplus Scylacis,prose-geography,high,prose-geography,
tlg0066.tlg001.1st1K-grc1,tlg0066/tlg001/tlg0066.tlg001.1st1K-grc1.xml,"Heraclides, Criticus",Descriptio Graeciae,prose-geography,high,prose-geography,
tlg0067.tlg001.1st1K-grc1,tlg0067/tlg001/tlg0067.tlg001.1st1K-grc1.xml,Agatharchides,De Rubro Mari,prose-geography,high,prose-geography,
tlg0068.tlg001.1st1K-grc1,tlg0068/tlg001/tlg0068.tlg001.1st1K-grc1.xml,Pseudo-Scymnus,"Ad Nicomedem regem, vv. 1-980",verse-didactic,high,verse-didactic,
tlg0069.tlg001.1st1K-grc1,tlg0069/tlg001/tlg0069.tlg001.1st1K-grc1.xml,"Dionysius, Calliphontis",Descriptio Graeciae,prose-geography,medium,prose-geography,
tlg0070.tlg001.1st1K-grc1,tlg0070/tlg001/tlg0070.tlg001.1st1K-grc1.xml,"Isidore, of Charax",Mansiones Parthicae,prose-geography,high,prose-geography,
tlg0071.tlg001.1st1K-grc1,tlg0071/tlg001/tlg0071.tlg001.1st1K-grc1.xml,Pseudo-Arrianus,"Anonymi (Arriani, ut fertur) periplus maris Erythraei",prose-geography,high,prose-geography,
tlg0074.tlg008.1st1K-grc1,tlg0074/tlg008/tlg0074.tlg008.1st1K-grc1.xml,Arrian,Epistula ad Lucium Gellium,prose-epistolary,high,prose-epistolary,
tlg0075.tlg001.1st1K-grc1,tlg0075/tlg001/tlg0075.tlg001.1st1K-grc1.xml,Pseudo-Arrianus,"Anonymi (Arriani, ut fertur) periplus ponti Euxini",prose-geography,high,prose-geography,
tlg0077.tlg001.1st1K-grc1,tlg0077/tlg001/tlg0077.tlg001.1st1K-grc1.xml,Stadiasmus Magni Maris,Stadiasmus Magni Maris,prose-geography,high,prose-geography,
tlg0081.tlg006.1st1K-grc1,tlg0081/tlg006/tlg0081.tlg006.1st1K-grc1.xml,Dionysius of Halicarnassus,De Demosthenis dictione,prose-philosophy,high,prose-philosophy,
tlg0081.tlg007.1st1K-grc1,tlg0081/tlg007/tlg0081.tlg007.1st1K-grc1.xml,Dionysius of Halicarnassus,Libri secundi de antiquis oratoribus reliquiae,prose-oratory,high,prose-oratory,
tlg0081.tlg013.1st1K-grc1,tlg0081/tlg013/tlg0081.tlg013.1st1K-grc1.xml,Dionysius of Halicarnassus,De compositione verborum (epitome),prose-philosophy,high,prose-philosophy,
tlg0081.tlg014.1st1K-grc1,tlg0081/tlg014/tlg0081.tlg014.1st1K-grc1.xml,Dionysius of Halicarnassus,De imitatione (fragmenta),prose-philosophy,high,prose-philosophy,
tlg0081.tlg016.1st1K-grc1,tlg0081/tlg016/tlg0081.tlg016.1st1K-grc1.xml,Dionysius of Halicarnassus,Ars Rhetorica,prose-philosophy,high,prose-philosophy,
tlg0082.tlg001.1st1K-grc1,tlg0082/tlg001/tlg0082.tlg001.1st1K-grc1.xml,Apollonius Dyscolus,De pronominibus,prose-philosophy,medium,prose-philosophy,
tlg0082.tlg002.1st1K-grc1,tlg0082/tlg002/tlg0082.tlg002.1st1K-grc1.xml,Apollonius Dyscolus,De adverbiis,prose-philosophy,medium,prose-philosophy,
tlg0082.tlg003.1st1K-grc1,tlg0082/tlg003/tlg0082.tlg003.1st1K-grc1.xml,Apollonius Dyscolus,De Conjuctionibus,prose-philosophy,high,prose-philosophy,
tlg0082.tlg004.1st1K-grc1,tlg0082/tlg004/tlg0082.tlg004.1st1K-grc1.xml,Apollonius Dyscolus,De constructione,prose-philosophy,medium,prose-philosophy,
tlg0083.tlg003.1st1K-grc1,tlg0083/tlg003/tlg0083.tlg003.1st1K-grc1.xml,Dionysius of Byzantium,De Bospori Navigatione,prose-geography,high,prose-geography,
tlg0084.tlg001.1st1K-grc1,tlg0084/tlg001/tlg0084.tlg001.1st1K-grc1.xml,Dionysius Periegetes,Orbis Descriptio,verse-didactic,high,verse-didactic,
tlg0085.tlg001.1st1K-grc1,tlg0085/tlg001/tlg0085.tlg001.1st1K-grc1.xml,Aeschylus,Supplices,attic-tragedy,high,attic-tragedy,
tlg0085.tlg002.1st1K-grc1,tlg0085/tlg002/tlg0085.tlg002.1st1K-grc1.xml,Aeschylus,Persians,attic-tragedy,high,attic-tragedy,
tlg0085.tlg003.1st1K-grc1,tlg0085/tlg003/tlg0085.tlg003.1st1K-grc1.xml,Aeschylus,Prometheus Bound,attic-tragedy,high,attic-tragedy,
tlg0085.tlg004.1st1K-grc1,tlg0085/tlg004/tlg0085.tlg004.1st1K-grc1.xml,Aeschylus,Seven Against Thebes,attic-tragedy,high,attic-tragedy,
tlg0085.tlg005.1st1K-grc1,tlg0085/tlg005/tlg0085.tlg005.1st1K-grc1.xml,Aeschylus,Agamemnon,attic-tragedy,high,attic-tragedy,
tlg0085.tlg006.1st1K-grc1,tlg0085/tlg006/tlg0085.tlg006.1st1K-grc1.xml,Aeschylus,Libation Bearers,attic-tragedy,high,attic-tragedy,
tlg0085.tlg007.1st1K-grc1,tlg0085/tlg007/tlg0085.tlg007.1st1K-grc1.xml,Aeschylus,Eumenides,attic-tragedy,high,attic-tragedy,
tlg0086.tlg001.1st1K-grc1,tlg0086/tlg001/tlg0086.tlg001.1st1K-grc1.xml,Aristotle,Analytica priora,prose-philosophy,high,prose-philosophy,
tlg0086.tlg001.1st1K-grc2,tlg0086/tlg001/tlg0086.tlg001.1st1K-grc2.xml,Aristotle,Analytica priora,prose-philosophy,high,prose-philosophy,
tlg0086.tlg002.1st1K-grc1,tlg0086/tlg002/tlg0086.tlg002.1st1K-grc1.xml,Aristotle,De anima,prose-philosophy,high,prose-philosophy,
tlg0086.tlg002.1st1K-grc2,tlg0086/tlg002/tlg0086.tlg002.1st1K-grc2.xml,Aristotle,De anima,prose-philosophy,high,prose-philosophy,
tlg0086.tlg003.1st1K-grc1,tlg0086/tlg003/tlg0086.tlg003.1st1K-grc1.xml,Aristotle,Res Publica Atheniensium,prose-philosophy,high,prose-philosophy,
tlg0086.tlg003.1st1K-grc2,tlg0086/tlg003/tlg0086.tlg003.1st1K-grc2.xml,Aristotle,Res Publica Atheniensium,prose-philosophy,high,prose-philosophy,
tlg0086.tlg004.1st1K-grc1,tlg0086/tlg004/tlg0086.tlg004.1st1K-grc1.xml,Aristotle,De audibilibus,prose-philosophy,high,prose-philosophy,
tlg0086.tlg005.1st1K-grc1,tlg0086/tlg005/tlg0086.tlg005.1st1K-grc1.xml,Aristotle,De caelo,prose-philosophy,high,prose-philosophy,
tlg0086.tlg006.1st1K-grc1,tlg0086/tlg006/tlg0086.tlg006.1st1K-grc1.xml,Aristotle,Categoriae,prose-philosophy,high,prose-philosophy,
tlg0086.tlg007.1st1K-grc1,tlg0086/tlg007/tlg0086.tlg007.1st1K-grc1.xml,Aristotle,De coloribus,prose-philosophy,high,prose-philosophy,
tlg0086.tlg008.1st1K-grc1,tlg0086/tlg008/tlg0086.tlg008.1st1K-grc1.xml,Aristotle,De divinatione per somnum,prose-philosophy,high,prose-philosophy,
tlg0086.tlg011.1st1K-grc1,tlg0086/tlg011/tlg0086.tlg011.1st1K-grc1.xml,Aristotle,Epistulae,prose-epistolary,high,prose-epistolary,
tlg0086.tlg012.1st1K-grc1,tlg0086/tlg012/tlg0086.tlg012.1st1K-grc1.xml,Aristotle,De Generatione Animalium,prose-philosophy,high,prose-philosophy,
tlg0086.tlg013.1st1K-grc1,tlg0086/tlg013/tlg0086.tlg013.1st1K-grc1.xml,Aristotle,De generatione et corruptione,prose-philosophy,high,prose-philosophy,
tlg0086.tlg013.1st1K-grc2,tlg0086/tlg013/tlg0086.tlg013.1st1K-grc2.xml,Aristotle,De generatione et corruptione,prose-philosophy,high,prose-philosophy,
tlg0086.tlg014.1st1K-grc1,tlg0086/tlg014/tlg0086.tlg014.1st1K-grc1.xml,Aristotle,Historia animalium,prose-philosophy,high,prose-philosophy,
tlg0086.tlg015.1st1K-grc1,tlg0086/tlg015/tlg0086.tlg015.1st1K-grc1.xml,Aristotle,De animalium incessu,prose-philosophy,high,prose-philosophy,
tlg0086.tlg016.1st1K-grc1,tlg0086/tlg016/tlg0086.tlg016.1st1K-grc1.xml,Aristotle,De insomniis,prose-philosophy,high,prose-philosophy,
tlg0086.tlg017.1st1K-grc1,tlg0086/tlg017/tlg0086.tlg017.1st1K-grc1.xml,Aristotle,De interpretatione,prose-philosophy,high,prose-philosophy,
tlg0086.tlg018.1st1K-grc1,tlg0086/tlg018/tlg0086.tlg018.1st1K-grc1.xml,Aristotle,"De iuventute et senectute, De vita et morte",prose-philosophy,high,prose-philosophy,
tlg0086.tlg019.1st1K-grc1,tlg0086/tlg019/tlg0086.tlg019.1st1K-grc1.xml,Aristotle,De lineis insecabilibus,prose-philosophy,high,prose-philosophy,
tlg0086.tlg020.1st1K-grc1,tlg0086/tlg020/tlg0086.tlg020.1st1K-grc1.xml,Aristotle,De longitudine et brevitate vitae,prose-philosophy,high,prose-philosophy,
tlg0086.tlg021.1st1K-grc1,tlg0086/tlg021/tlg0086.tlg021.1st1K-grc1.xml,Aristotle,De animalium motione,prose-philosophy,high,prose-philosophy,
tlg0086.tlg022.1st1K-grc1,tlg0086/tlg022/tlg0086.tlg022.1st1K-grc1.xml,Aristotle,Magna Moralia,prose-philosophy,high,prose-philosophy,
tlg0086.tlg023.1st1K-grc1,tlg0086/tlg023/tlg0086.tlg023.1st1K-grc1.xml,Aristotle,Mechanica,prose-philosophy,high,prose-philosophy,
tlg0086.tlg024.1st1K-grc1,tlg0086/tlg024/tlg0086.tlg024.1st1K-grc1.xml,Aristotle,De memoria et reminiscentia,prose-philosophy,high,prose-philosophy,
tlg0086.tlg026.1st1K-grc1,tlg0086/tlg026/tlg0086.tlg026.1st1K-grc1.xml,Aristotle,Meteorologica,prose-philosophy,high,prose-philosophy,
tlg0086.tlg026.1st1K-grc2,tlg0086/tlg026/tlg0086.tlg026.1st1K-grc2.xml,Aristotle,Meteorologica,prose-philosophy,high,prose-philosophy,
tlg0086.tlg027.1st1K-grc1,tlg0086/tlg027/tlg0086.tlg027.1st1K-grc1.xml,Aristotle,Mirabilium auscultationes,prose-philosophy,high,prose-philosophy,
tlg0086.tlg030.1st1K-grc1,tlg0086/tlg030/tlg0086.tlg030.1st1K-grc1.xml,Aristotle,De partibus animalium,prose-philosophy,high,prose-philosophy,
tlg0086.tlg031.1st1K-grc1,tlg0086/tlg031/tlg0086.tlg031.1st1K-grc1.xml,Aristotle,Physica,prose-philosophy,medium,prose-philosophy,
tlg0086.tlg032.1st1K-grc1,tlg0086/tlg032/tlg0086.tlg032.1st1K-grc1.xml,Aristotle,Physiognomonica,prose-philosophy,high,prose-philosophy,
tlg0086.tlg036.1st1K-grc1,tlg0086/tlg036/tlg0086.tlg036.1st1K-grc1.xml,Aristotle,Problemata,prose-philosophy,high,prose-philosophy,
tlg0086.tlg037.1st1K-grc1,tlg0086/tlg037/tlg0086.tlg037.1st1K-grc1.xml,Aristotle,De respiratione,prose-philosophy,medium,prose-philosophy,
tlg0086.tlg039.1st1K-grc1,tlg0086/tlg039/tlg0086.tlg039.1st1K-grc1.xml,Aristotle,De plantis,prose-philosophy,high,prose-philosophy,
tlg0086.tlg040.1st1K-grc1,tlg0086/tlg040/tlg0086.tlg040.1st1K-grc1.xml,Aristotle,De sophisticis elenchis,prose-philosophy,high,prose-philosophy,
tlg0086.tlg041.1st1K-grc1,tlg0086/tlg041/tlg0086.tlg041.1st1K-grc1.xml,Aristotle,De sensu et sensibilibus,prose-philosophy,high,prose-philosophy,
tlg0086.tlg042.1st1K-grc1,tlg0086/tlg042/tlg0086.tlg042.1st1K-grc1.xml,Aristotle,De somno et vigilia,prose-philosophy,high,prose-philosophy,
tlg0086.tlg043.1st1K-grc1,tlg0086/tlg043/tlg0086.tlg043.1st1K-grc1.xml,Aristotle,De spiritu,prose-philosophy,high,prose-philosophy,
tlg0086.tlg044.1st1K-grc1,tlg0086/tlg044/tlg0086.tlg044.1st1K-grc1.xml,Aristotle,Topica,prose-philosophy,high,prose-philosophy,
tlg0086.tlg046.1st1K-grc1,tlg0086/tlg046/tlg0086.tlg046.1st1K-grc1.xml,Aristotle,De ventorum situ et nominibus,prose-philosophy,high,prose-philosophy,
tlg0086.tlg047.1st1K-grc1,tlg0086/tlg047/tlg0086.tlg047.1st1K-grc1.xml,Aristotle,"De Xenophane, de Zenone, de Gorgia",prose-philosophy,high,prose-philosophy,
tlg0086.tlg048.1st1K-grc1,tlg0086/tlg048/tlg0086.tlg048.1st1K-grc1.xml,Aristotle,Divisiones Aristoteleae,prose-philosophy,high,prose-philosophy,
tlg0086.tlg052.1st1K-grc1,tlg0086/tlg052/tlg0086.tlg052.1st1K-grc1.xml,Aristotle,De anima (codicis E fragmenta recensionis a vulgata diversae),prose-philosophy,high,prose-philosophy,
tlg0086.tlg054.1st1K-grc1,tlg0086/tlg054/tlg0086.tlg054.1st1K-grc1.xml,Aristotle,Physica (textus alter),prose-philosophy,high,prose-philosophy,
tlg0087.tlg001.1st1K-grc1,tlg0087/tlg001/tlg0087.tlg001.1st1K-grc1.xml,Aelius Herodianus,De prosodia catholica,prose-philosophy,high,prose-philosophy,
tlg0087.tlg002.1st1K-grc1,tlg0087/tlg002/tlg0087.tlg002.1st1K-grc1.xml,Aelius Herodianus,De enclisi,prose-philosophy,high,prose-philosophy,
tlg0087.tlg004.1st1K-grc1,tlg0087/tlg004/tlg0087.tlg004.1st1K-grc1.xml,Aelius Herodianus,Περὶ διχρόνων,prose-philosophy,high,prose-philosophy,
tlg0087.tlg005.1st1K-grc1,tlg0087/tlg005/tlg0087.tlg005.1st1K-grc1.xml,Aelius Herodianus,Περὶ πνευμάτων,prose-philosophy,high,prose-philosophy,
tlg0087.tlg006.1st1K-grc1,tlg0087/tlg006/tlg0087.tlg006.1st1K-grc1.xml,Aelius Herodianus,Περὶ Ἀττικῆς προσῳδίας,prose-philosophy,high,prose-philosophy,
tlg0087.tlg007.1st1K-grc1,tlg0087/tlg007/tlg0087.tlg007.1st1K-grc1.xml,Aelius Herodianus,Περὶ Ἰλιακῆς προσῳδίας,prose-philosophy,high,prose-philosophy,
tlg0087.tlg008.1st1K-grc1,tlg0087/tlg008/tlg0087.tlg008.1st1K-grc1.xml,Aelius Herodianus,Περὶ Ὀδυσσειακῆς προσῳδίας,prose-philosophy,high,prose-philosophy,
tlg0087.tlg009.1st1K-grc1,tlg0087/tlg009/tlg0087.tlg009.1st1K-grc1.xml,Aelius Herodianus,Περὶ παθῶν,prose-philosophy,high,prose-philosophy,
tlg0087.tlg009a.1st1K-grc1,tlg0087/tlg009a/tlg0087.tlg009a.1st1K-grc1.xml,Aelius Herodianus,Ἐκ τῶν Ἡρωδιανοῦ ὑπομνημάτων τῶν περὶ παθῶν Διδύμου,prose-philosophy,high,prose-philosophy,
tlg0087.tlg010.1st1K-grc1,tlg0087/tlg010/tlg0087.tlg010.1st1K-grc1.xml,Aelius Herodianus,Περὶ συντάξεως τῶν στοιχείων,prose-philosophy,high,prose-philosophy,
tlg0087.tlg011.1st1K-grc1,tlg0087/tlg011/tlg0087.tlg011.1st1K-grc1.xml,Aelius Herodianus,Περὶ ὀρθογραφίας,prose-philosophy,high,prose-philosophy,
tlg0087.tlg012.1st1K-grc1,tlg0087/tlg012/tlg0087.tlg012.1st1K-grc1.xml,Aelius Herodianus,Περὶ ὀνομάτων,prose-philosophy,high,prose-philosophy,
tlg0087.tlg013.1st1K-grc1,tlg0087/tlg013/tlg0087.tlg013.1st1K-grc1.xml,Aelius Herodianus,Περὶ κλίσεως ὀνομάτων,prose-philosophy,high,prose-philosophy,
tlg0087.tlg014.1st1K-grc1,tlg0087/tlg014/tlg0087.tlg014.1st1K-grc1.xml,Aelius Herodianus,Εἰς τὸ περὶ γενῶν Ἀπολλωνίου ὑπόμνημα,prose-philosophy,high,prose-philosophy,
tlg0087.tlg015.1st1K-grc1,tlg0087/tlg015/tlg0087.tlg015.1st1K-grc1.xml,Aelius Herodianus,Μονόβιβλον περὶ τοῦ ὕδωρ,prose-philosophy,high,prose-philosophy,
tlg0087.tlg016.1st1K-grc1,tlg0087/tlg016/tlg0087.tlg016.1st1K-grc1.xml,Aelius Herodianus,Περὶ τοῦ ζώς,prose-philosophy,high,prose-philosophy,
tlg0087.tlg017.1st1K-grc1,tlg0087/tlg017/tlg0087.tlg017.1st1K-grc1.xml,Aelius Herodianus,Περὶ συζυγιῶν,prose-philosophy,high,prose-philosophy,
tlg0087.tlg018.1st1K-grc1,tlg0087/tlg018/tlg0087.tlg018.1st1K-grc1.xml,Aelius Herodianus,Μονόβιβλον περὶ τοῦ μὴ πάντα τὰ ῥήματα κλίνεσθαι εἰς πάντας τοὺς χρόνους,prose-philosophy,high,prose-philosophy,
tlg0087.tlg019.1st1K-grc1,tlg0087/tlg019/tlg0087.tlg019.1st1K-grc1.xml,Aelius Herodianus,Περὶ μετοχῶν,prose-philosophy,high,prose-philosophy,
tlg0087.tlg020.1st1K-grc1,tlg0087/tlg020/tlg0087.tlg020.1st1K-grc1.xml,Aelius Herodianus,Μονόβιβλον περὶ τοῦ ἦν,prose-philosophy,medium,prose-philosophy,
tlg0087.tlg021.1st1K-grc1,tlg0087/tlg021/tlg0087.tlg021.1st1K-grc1.xml,Aelius Herodianus,Περὶ ῥημάτων,prose-philosophy,high,prose-philosophy,
tlg0087.tlg022.1st1K-grc1,tlg0087/tlg022/tlg0087.tlg022.1st1K-grc1.xml,Aelius Herodianus,Περὶ τῶν εἰς μι,prose-philosophy,high,prose-philosophy,
tlg0087.tlg023.1st1K-grc1,tlg0087/tlg023/tlg0087.tlg023.1st1K-grc1.xml,Aelius Herodianus,Περὶ ἀντωνυμιῶν,prose-philosophy,high,prose-philosophy,
tlg0087.tlg024.1st1K-grc1,tlg0087/tlg024/tlg0087.tlg024.1st1K-grc1.xml,Aelius Herodianus,Περὶ ἐπιρρημάτων,prose-philosophy,high,prose-philosophy,
